chr	s_SRR5975533	s_SRR5982858	s_SRR5998198	s_SRR5998343	s_SRR6003016	s_SRR6003062	s_SRR6024298	s_SRR6037080	s_SRR6040389	s_SRR6676162	s_SRR6676163	s_SRR6676164	s_SRR6676165	s_SRR6676166	s_SRR6676167	s_SRR6676169	s_SRR5975338	s_SRR5982760	s_SRR5982775	s_SRR5982826	s_SRR6003373	s_SRR6003380	s_SRR6003386	s_SRR6024050	s_SRR6024052	s_SRR6024064	s_SRR6024156	s_SRR6024283	s_SRR6024288	s_SRR6024420	s_SRR6024434	s_SRR6024436	s_SRR6024506	s_SRR6024507	s_SRR6024528	s_SRR6024538	s_SRR6024546	s_SRR6036618	s_SRR6036641	s_SRR6036657	s_SRR6036664	s_SRR6036692	s_SRR6036762	s_SRR6036776	s_SRR6036787	s_SRR6036814	s_SRR6036825	s_SRR6036837	s_SRR6036872	s_SRR6036905	s_SRR6036938	s_SRR6036990	s_SRR6036993	s_SRR6037019	s_SRR6037046	s_SRR6040259	s_SRR6040314	s_SRR6040334	s_SRR6040341	s_SRR6040588	s_SRR6040591	s_SRR6676168
chr11	0.19064144065427455	-0.43476591863672803	-0.5679707790493114	-0.0014233411146504901	-0.9471465012748502	2.164764446190333	-0.10139786618406363	0.2620953601245386	-0.23614748324851845	3.9191732702650066	3.415798559182991	4.7961761665875615	3.3480526197112375	2.5630238284427507	3.2774585701674863	-0.15910206461542054	-2.852710120898268	-0.4279006294044136	-0.4349236775080018	0.32618158708983747	0.5713613226087865	0.11065789650766052	-1.7054517471569792	-0.9238834515617504	-1.1437937307513262	-0.45713110552982356	-1.968572833619513	0.0014233411146504901	0.3629573584456178	-0.7371561810215833	-0.539741792878474	0.23563510300319238	-3.450508110991062	-0.13179775781239528	0.7868571915834328	-1.0917763647902874	-0.8156533273258907	0.2666572621234651	-4.349353353813753	-0.133424223264083	0.5119933501712974	-0.7109959356115096	-1.1704705391141657	0.6745	0.38406659016807504	0.08924646734073943	-1.0333099407082793	0.6079266625722966	-1.6005955025198175	-0.784176988776364	0.0695296816286839	1.846630284203219	-0.8433227450055776	-0.24138904115381424	0.19273043995420452	1.05346521634435	0.9656807592120101	1.359094174784466	0.11641648579618691	1.6315161550185961	-0.5945122511826361	2.399640069851918
chr12	0.11635870694020914	-1.2780799465267318	-0.22170111503127612	0.015244103837968226	-1.4760973665129684	-0.7591473622867506	-0.7562555973445462	0.619104253231735	0.09806523026878482	4.444694610342042	0.44544754149054216	4.7906664586929475	2.8715636124767125	4.080152619296961	5.223262146217353	3.1782004048467987	-1.4805459238908	0.40262001428071664	0.9557344720617446	-0.6102480861783458	-0.36334798514061717	0.46257336303925717	-1.7761230189614556	-0.6745	-0.9868341107486645	-1.5324941337935136	0.3704125620917989	-0.29050652636930396	0.4105561219575151	-0.4211040221462018	-0.8866170593328649	0.4416232224098304	-3.5400210327417607	-1.260985817703006	-0.7331461077879804	-0.015244103837911714	0.664393849418032	0.9390810076088467	-4.222024635380313	-1.3658224370694054	0.7930100367711553	-0.49884998069373837	-0.4759790564842323	0.49628527603712064	-0.1481916292533085	0.6190792813667901	-1.9911550848533948	0.043473671806974	-0.32601850273290434	-0.5961495034874094	-0.9998508153174179	1.4225105111639902	0.8634478654009075	-0.6468331066382736	1.0403250766329408	-0.6771746415192426	-0.4177372099169543	0.02264974359932975	1.0116216756746919	0.6581031511815777	0.34196311171881427	4.041549907016149
chr13	1.791929926982587	1.3659480800341184	1.6797658405651557	0.8545975686108233	1.7501195611634663	0.9463713244231895	1.2249700277326743	0.1935514725232156	0.7886255611766619	-3.302581193170172	-1.1403833009995321	-4.138523924907027	-3.9604582236408574	-6.2029907520536405	-5.173969149835273	-7.536387865415026	0.9644489325813568	-1.023216751893938	-0.02374261243746918	0.6745	-0.006296879478563385	-0.36551858952324195	0.18560028513755503	0.392088670783426	0.5147401035221905	0.3233486686120962	0.15511258504483225	-0.9914143690285848	-0.7613270814929893	0.15172705437973724	0.16258208671066285	0.7563281397789086	-0.6160278260215627	-0.19732487279067462	0.6156848705049088	-0.5725906614443595	1.404319260063643	-0.4191295984073064	0.6934808550593387	-0.14679751515793732	-0.8006210255692198	-0.19687751166012551	-0.8792204010856413	0.929919063053191	-0.7866305234668473	0.7573292291613054	-1.851767859658773	-0.668224437084296	-0.48950407240575866	0.6756625821814279	-0.045484070700743125	0.006296879478563385	0.549427619881395	0.10738711566557493	0.8257943806663871	0.501823585498572	0.32947562837390393	-0.530456478104014	-0.5981659366699724	-0.16768718523832066	-0.32021781226920965	-8.792466936859759
chr14	0.6511919239263076	-0.11719652495289924	-1.0087105814292947	-1.106714147780484	-1.1271908162905848	0.9604807677126356	-0.5854285281101754	0.09790191154106237	1.104876617721862	1.1884102997884147	0.006400491471911973	2.4681692276370004	2.1870672394381176	1.7935313213317086	2.978162817833567	0.9049827250606837	-1.9654063511186637	-0.27470593325315934	0.08620350920512397	-0.9215998652445403	0.6155601358557622	0.11162404504491032	0.4530937428490335	-1.2850315692456424	0.7313852098510221	-0.7537734903597553	1.2986427411890966	0.7313695251628454	-0.60788344190171	-0.1818664694188925	0.6680493320575357	0.9060453677207273	-2.695190507585002	-0.8298344924117022	-0.46172789896538435	0.1930119220652762	-0.67204618546027	-0.7652535419084809	-3.4379247875202785	0.06677237216634552	-0.636902655815069	0.6033047737104825	-0.11295946404093396	-1.0306170906032208	0.3442018760504794	-0.006400491471911973	-0.11444868223177514	0.5063655424153543	-1.014713812346692	-1.2685762206892048	-0.6745	0.735859878216275	1.6376560825124153	-0.1275441655704602	0.6397498502920921	-0.17993638578574578	-0.9298045882619019	-1.8271492585017302	0.029934540865147147	0.3594404921540442	-1.1755794805954713	0.4824068577098821
chr15	-0.9170242127713977	-0.5938890624412677	-0.8556220625051479	-0.7537470999693737	-2.6091649177985774	0.7684153556463007	-0.9662219517804697	-0.0025168531099866386	-1.3752961987338892	2.2572525662421463	-0.27505721253779825	3.9548009188179902	2.4593201390098955	3.9317509712954912	3.976978580704126	3.7062381181414583	-2.0470006929867073	0.00687603564405146	-0.7220366149345565	-0.6710830003694603	0.5015280405516767	0.32432243910491504	-0.8643036279805724	0.25081740555827337	1.3184764939434674	-0.09314800210492559	-0.5971522078172772	0.341101437237745	0.8595194448183879	0.27280460503268217	-0.04517197960114139	0.00251685310999959	-2.1175974746713315	0.0426035273358874	0.301902684111495	-0.380456633638478	-1.7436959728301982	1.2579504190469644	-3.4354208394843906	-0.7838605878510378	-0.7007936013559019	0.0907258260326077	0.17973413138818742	-1.031073779345204	0.1406955606408816	-0.27264157234501646	-0.2681643670204246	0.08686188107711162	0.6745	-0.3329670575470122	-0.9554048733153698	-0.9618398921893947	0.15679745620611732	0.06765079923473968	-0.15899667885008104	-0.7038945599555381	-0.18019364793967285	0.8514113263983355	0.8679299233964184	0.29314998695773287	0.11611645936322063	5.277810905371121
chr16	-1.374179384434346	-1.511879393560451	-1.1046897456508495	-1.1431772757001486	-2.5254628762144806	-0.5898361842624782	-0.6740399878940821	0.4556336688978652	-0.2541540835162588	8.13462457834665	0.9739299152863068	10.402376028992585	8.757948813035608	11.719997765716819	11.27248227863133	11.973537629535725	-1.2363092393795703	-1.0647430541059804	0.8065047168520565	0.42711208548792556	-0.6126847369609726	-0.04709096340594323	-0.02800003283366716	0.4080482106866056	-0.4143321837478816	-0.12278877062268168	-0.49429695332409185	1.0099630556111927	0.6744999999999999	0.061319096974945926	0.005197521717842652	0.7060320177961995	-1.6058832164077113	1.0119326607947043	-0.14832999251139362	-0.005197521717830938	-0.7883360062685313	0.5995785500175359	-2.5435500988769784	-0.051118347563946474	-0.1064255262000048	0.2981607199112449	-0.9396264185891268	-1.3871881906112775	-0.25450003285049455	0.28208285640046704	0.632241768700284	0.13427208301693022	0.25132397944521734	-0.31740664362114446	0.1821765750290015	0.5291343200242132	-0.9535862860262242	-0.6875349070572567	0.012322812779812039	0.8567651810138083	-0.18323553392539585	-1.079682699475997	0.8007827593491146	1.0051251387546902	0.47685659879431364	15.358119016354763
chr17	-3.4077676375998482	-3.1116110410698727	-2.4458328187412515	-2.2584898123338197	-6.457384698811417	-2.4141654841174165	-2.7892711096713283	-0.6075135509915147	-1.3458789282124428	10.751999439359679	-0.6745	14.495654571293233	11.07707923249936	15.673070524456513	15.724131372213991	17.72651196831404	-3.8225018382427507	2.3376125755020554	0.11661946660233251	-0.09691994090354039	-0.14418729432485625	-0.06450360315451431	-0.11609329142605723	0.553648785599803	-0.008730678651867427	-0.33121293553162146	-0.09855092207192769	2.015280208808507	2.1745626059164462	0.32618985317328947	0.008730678651882741	-0.4873329356138193	-1.9694536262079065	0.35682523702189034	-0.24007281438736006	0.4064256359929698	-3.8325193350809315	0.9439471089980797	-6.322532441698771	0.4719493937351175	0.3722233543924966	0.734061523322479	1.4470776397809106	-1.6919319738287766	0.4150916640957635	0.05098853013838993	0.9172627689438304	1.7768142519719035	0.46528264106653267	0.18996465135886237	-0.08745187085074838	-0.500085393866933	-0.2497876412557177	-0.1032873394809252	-0.5336758438369021	-0.6349366503715591	0.07822028601047927	0.982233377879785	2.120345897515651	-0.08328912327717244	0.30921983261662284	21.318532964431014
chr18	4.159189678473156	1.6305392667317733	4.537201053310024	2.949742885088145	6.821317953436582	6.204633811907296	4.834086507820723	3.49956256735118	3.2144616192264324	72.76804939431263	-0.5915533761548089	92.73335444027241	84.18130104251786	114.40429382507976	102.52119693538678	125.67129372038372	-0.10461578273737868	-2.143770987466188	-0.6129587354643017	-0.6745	0.038080384710119417	0.32520929786280117	0.07826285574997839	-2.1191746507614004	-0.8703360223203892	-0.15422114797255274	-0.6708781887235592	-1.7968648281853736	-0.9212561766068913	0.16087512969640147	-0.15028810236729634	0.19246414046375718	-2.3235607496457797	-0.16858093819649042	-0.029899748067723664	-1.7922460057504506	-0.06324792202840031	0.1683688248405785	-0.5638415698211275	-0.21283429792688338	-0.3183911843926913	0.37323146940266577	-0.841269768621261	0.029899748067723664	-0.4439117726212829	-1.0029504926877357	-0.16549630278302574	-1.4335234911892007	-0.5246521445714996	-0.2691089180809645	0.032003953831715906	0.2207826753435477	0.600959931333315	0.30518680251484237	0.31310370463564957	0.6061953476496595	-1.0460647534210563	-0.9944684062707972	-1.2378959474718292	0.4292807566142554	-1.5763875509496599	145.2742775758476
chr19	-1.4658745212225974	-1.1784721761841441	-1.1148869860560187	-0.7015895919914875	-2.373825773901096	-1.4354965063396712	-1.7271516715609854	-0.5008948130159769	-0.030862672324960327	6.600742320879679	1.2706655814106527	8.3906706555275	7.025858040627661	9.322560222044386	9.150888910219598	10.580964357977855	-0.9098098447675956	0.7179216544895998	0.8891460579770876	0.6745	-0.43559610928510656	-0.09511510941415431	-0.029753444849363545	1.6553628571087544	1.1636891631429533	-0.09600546297021005	-0.5194745274141023	1.1581531686449862	0.0645645956240454	-0.5379370944887205	1.1470571655004922	0.34537058696359924	-0.9102848327771227	0.7067985316337876	-0.28319978079839825	0.0891334431345597	-0.4089791628518556	0.5305612969015383	-2.0904652654557934	-0.33204326305762843	-0.502546123107925	0.9564076639984926	-0.5144117934775663	-0.6422827828017925	-0.028726866643936606	0.059777400113934	1.0736421819799753	0.002631484453480866	-0.9073950167292478	-0.4952326805559713	0.15600862068153706	0.38327836684580485	-0.002631484453480866	-0.655323957699347	0.038333879476244864	0.6096018602595612	-0.19664078435666807	-1.4046661794553505	0.3734142344253712	0.8937934694419595	0.30698612054675484	12.472568911518492
chr20	-1.6006989753948742	-2.7365279049501656	0.009388188664311136	-0.8361402871501946	-2.695428705903594	-0.13255037813258455	-0.476615104527188	1.3197576400283524	0.5710906707127424	7.434959816322329	0.183859554083696	9.97460468190404	7.771769232731323	10.874226267226605	10.821620073235655	11.07407508748564	-2.004528004531063	-0.32522422201987455	-0.48432908562576993	-0.9583408474148927	-0.009388188664340592	0.6745	-0.5828080792496931	-0.3547008475471055	-1.0960943393957046	0.2559157005668914	-1.1249654200000032	1.0751715753020514	0.6643052271347151	0.7573905741567082	-1.256696922156413	-0.40713976748164754	-1.7526724067260486	0.39532967562992244	-0.6090518168604422	0.8965278793628565	-1.7698242538760487	1.0065776810123106	-4.393541613379978	-0.42109135943454706	1.362534632627158	0.28348106005255885	-0.7232266145622174	-1.0296913084981505	-0.4846620091135512	-0.592587463521916	0.4966633830024746	0.5531068601441386	0.46222920094558456	-0.8614424355930144	0.2221887404818364	0.26774634273885717	-0.48271385210675216	-0.2056385542995414	-0.17447926288689666	-0.45669383759448395	0.3680178083036071	0.7257271675142821	1.4031036706213096	0.3464425183922666	0.12867213164472566	15.030298781164174
chr21	4.399670559888629	3.4271448223944754	8.78225981044257	8.032224259121337	6.4766077492091	3.7968239263041563	4.145888155018229	4.865431098981683	3.253355550679175	19.410916893640177	37.49062657865637	15.097155068630999	17.03032450480208	8.37423591579131	12.474581236949222	4.1608570853338795	-0.3580628832008737	-0.6205354647258956	0.4449006129665492	0.25870949968391677	-0.020908115974230854	-0.6964259586999179	-0.7185387992953599	0.04886659011556037	-0.6735654604619247	-0.43118707779560234	-0.7786186819231525	-0.5960735526897519	0.11726471703079146	-1.0705151702919773	0.02090811597424255	0.5326225884514331	-0.9105253194874594	-0.03626594396028345	-0.1465655320745933	-0.5353477802718996	0.434993760042936	-0.9875139229713539	-0.7212505233448803	-1.011159886861208	0.03335850724290458	0.9610486342298064	-0.5011884071573315	1.2086630543366323	-0.0230292284659994	0.75562546544265	-0.07533800683458192	-0.7316647444968412	-1.1243218214674398	-0.27512254897011823	-0.0781381988477478	-0.20085860460326613	-0.352693620686968	0.25819879988008443	-0.15668545629632974	-0.2650750153159679	0.6174000768206074	-1.24219493213782	-0.25221442690264917	0.28529895441345404	-0.6819074122387037	0.6744999999999999
chr22	-1.878701139458281	-2.4024380892422497	-1.3267283722331458	-1.5532076607052796	-3.366724556626101	-2.1283823391084646	-1.5351136106217653	-0.3973673304603892	-0.5038705699386662	6.0857760221585835	-0.5514417689883898	7.905076559143051	6.2477719832068175	9.052755408717516	8.779830238985463	10.150262629135957	-1.8599804863559954	-0.13473605538672556	0.6208908761409366	0.3267877812203292	0.25136096533970054	-0.049294562815639535	-0.7782270991675618	-0.5093865616107126	-0.2587547795713558	-0.63972695078729	0.1878090971956158	0.6745	1.6383781787345415	0.027517540890988016	0.15276683430332338	-1.7862211817988898	-1.7835676091870798	0.516436461318268	-0.1795706261832117	0.03765299740297478	-2.5094542782421754	0.7470082878327817	-3.9614009304656084	0.4285913175728084	0.5222993859720869	-0.08241046100314355	1.1977338119613157	-1.45891554370055	0.27646895392565446	0.32433071626522025	0.2577353601448533	1.092193602868681	1.1512160540008625	-0.027517540890988016	-0.7475266101213459	-0.5367048776737023	-0.5049682711068701	0.07840573410342672	-0.7735106509685206	-1.370341457009215	-0.47265466519582533	0.4245671519026974	0.934388716400741	0.5238410070972864	0.04925445089699188	12.686008534494407
