chr	s_SRR5975338	s_SRR5982760	s_SRR5982775	s_SRR5982826	s_SRR6003373	s_SRR6003380	s_SRR6003386	s_SRR6024050	s_SRR6024052	s_SRR6024064	s_SRR6024156	s_SRR6024283	s_SRR6024288	s_SRR6024420	s_SRR6024434	s_SRR6024436	s_SRR6024506	s_SRR6024507	s_SRR6024528	s_SRR6024538	s_SRR6024546	s_SRR6036618	s_SRR6036641	s_SRR6036657	s_SRR6036664	s_SRR6036692	s_SRR6036762	s_SRR6036776	s_SRR6036787	s_SRR6036814	s_SRR6036825	s_SRR6036837	s_SRR6036872	s_SRR6036905	s_SRR6036938	s_SRR6036990	s_SRR6036993	s_SRR6037019	s_SRR6037046	s_SRR6040259	s_SRR6040314	s_SRR6040334	s_SRR6040341	s_SRR6040588	s_SRR6040591	s_SRR5975399	s_SRR5982487	s_SRR5982546	s_SRR5982576	s_SRR5997955	s_SRR5998286	s_SRR6003247	s_SRR6024146	s_SRR6024286	s_SRR6024455	s_SRR6676162	s_SRR6676164	s_SRR6676165	s_SRR6676166	s_SRR6676167	s_SRR6676168	s_SRR6676169
chr11	-2.6860807370397093	-0.29159665614862623	-0.29853187186036206	0.45305477705165664	0.6951682196609261	0.24022649179284902	-1.55317032810688	-0.7813765651341839	-0.998536578978961	-0.3204615669816999	-1.8130007416265643	0.13235805722538202	0.489370619340634	-0.5969845630634488	-0.4020390997576662	0.3636406950436891	-3.2764024822684554	0.0008030621881829232	0.9079690312577531	-0.9471697581377665	-0.6745	0.39427488153501633	-4.164006491026135	-0.0008030621881227159	0.6365427212805276	-0.5711514856994888	-1.0248797590010947	0.7970170131450175	0.5102158525420782	0.2190828405207922	-0.8894345330728287	0.7312762622771135	-1.4496254477991806	-0.6434173141865478	0.19961263897321735	1.9544882768053455	-0.7018233754626717	-0.10741763897864806	0.321272610859267	1.1712427743568612	1.0845561765476632	1.4730494433803007	0.24591306239896765	1.7420644308437412	-0.4561245819254339	0.0535014353580589	-0.7529281055030999	-1.2420757325192255	-0.5121303352304527	-1.38121258468504	-0.6462945415450095	0.6663592660312436	-0.2479865039492946	-0.5241369778764032	0.6753872947380776	4.001111405136167	4.867146234472801	3.437133364462688	2.66192238383612	3.367422185736639	2.5005819526004758	-0.026159768586341774
chr12	-0.9717703858697387	0.4792361688028363	0.9054188473742778	-0.3011933318559649	-0.11095323793045772	0.5254310899512508	-1.199516806758718	-0.35070035947138606	-0.5913583029684848	-1.011797231908348	0.45441986170628834	-0.054827841869124955	0.4853510543921556	-0.1554550986365758	-0.5141396173780496	0.5092887040050996	-2.558625703053999	-0.8025961528584789	-0.3958880325709849	0.15726583041549153	0.6809366896793071	0.8925871124807379	-3.0841193293351252	-0.8833742822771009	0.7800373196894175	-0.21535948261312124	-0.197737105175881	0.5514066058306146	0.0548278418691685	0.6460211604995733	-1.3652021193217423	0.20250872463396316	-0.08219033257081723	-0.2903301702611852	-0.6013878618441285	1.2650765273337448	0.8343106840100953	-0.32938261853227835	0.9705971299719863	-0.35276120939286904	-0.15286092118573827	0.18646358718173142	0.9484807449590682	0.676089615829073	0.4324991492872253	-0.6745	-0.7141609756572576	-1.1875413437296984	-1.1325544261006582	0.5207215032534789	-1.3123611901658083	1.0221264510448191	-0.23658345422124585	-0.7750104993569185	1.1058539348954486	3.5937130263522317	3.860289332515023	2.3815928711429977	3.3128281570276537	4.193610557903409	3.2830842096610264	2.617860948540776
chr13	0.87518657014758	-1.0414782832101006	-0.07770607045902976	0.5955948195388927	-0.06088351148215367	-0.40727356670284925	0.12415895000995586	0.32327142374493556	0.44154166012344914	0.256986863312783	0.09476029223574517	-1.0108119040663979	-0.7889434979917143	0.09149569513250283	0.10196297799261753	0.6745	-0.6488344352070247	-0.2450878490870576	0.5388806082762073	-0.6069488770244291	1.2993444168645385	-0.4589695522419153	0.613897664963582	-0.19636536458470708	-0.8268338344547067	-0.244656468014084	-0.902625584407846	0.8418901321034062	-0.8133430830321289	0.6754653297580654	-1.840432956456697	-0.6991665462203167	-0.5268302000057138	0.5967158734584159	-0.09867090837892394	-0.04873961054684355	0.4749901137417987	0.04873961054682826	0.741484857385137	0.42908652930492547	0.26289496371674687	-0.5663197566627283	-0.6316105852396222	-0.2165088408010697	-0.36359096541293	1.2700978683862514	2.171518048303095	2.0082263708080412	1.2871574269035897	2.6195146853231885	1.220117022942738	1.4235199265271958	1.280995687522306	0.8515833893238537	1.1605669809535908	-3.239422206431121	-4.0455044695873585	-3.8737994017426876	-6.03622707420852	-5.0439628550682665	-8.533205329047588	-7.321994294878228
chr14	-1.8495903094568324	-0.20869203949084617	0.1415862673494948	-0.8365307284977787	0.6553498908083976	0.1662580027086044	0.49766919209009736	-1.1892569998374947	0.7677631613850088	-0.6736479343060203	1.3183112608365755	0.7677479387131373	-0.5320552987388693	-0.11858730302751316	0.7062929380385705	0.9372784391077261	-2.5578775655196404	-0.7474684440545709	-0.3902049892364116	0.24524847623526722	-0.5943280312637912	-0.6847898235055312	-3.278733479501664	0.12272750395564792	-0.5602197076448069	0.6434555289631546	-0.05171005811857873	-0.9423366859561635	0.3919849005651111	0.05171005811857873	-0.05315540912643988	0.5493717899144414	-0.9269018629075764	-1.173286368557924	-0.5967095649704804	0.7721060215994072	1.6473384494470382	-0.0658651451197305	0.6788270604773191	-0.11671407293834185	-0.8444937689409436	-1.7154057894269208	0.0869747869085029	0.4067746400936456	-1.0830289886461488	-0.7095014615059405	-1.095622928239766	0.5125970473130966	-0.11913581429909036	0.37659744777712933	-0.9158425055811547	1.478590970652286	-0.5366571790271981	-0.6745	0.20420051125249317	1.2113258833698413	2.4533875688643327	2.1805658665417638	1.7986221464322365	2.9483585235079715	0.5261188446448689	0.9362470982007077
chr15	-2.0560616665930045	0.028626700767039083	-0.7112208773764798	-0.6595028720658018	0.5306993257437619	0.3508353393528254	-0.8556221372095414	0.2762276054800873	1.3599033932410478	-0.07289786740443338	-0.5844629920794345	0.36786605095097746	0.8940612089991555	0.2985446502842719	-0.024202123092398248	0.024202123092411397	-2.1277175198871343	0.06489016550505013	0.3280792499622983	-0.3645166163054086	-1.7482068605758998	1.2984693244384762	-3.465310473039947	-0.7739723148733605	-0.6896591825202281	0.11373438040131495	0.20407796148707458	-1.0248941240461105	0.16445374588503814	-0.2550841460059234	-0.2505397749984767	0.10981246970991126	0.7062661583169058	-0.31631461592793775	-0.9480900559283423	-0.9546216110131331	0.18079719722725732	0.09031318901652041	-0.13973438612198694	-0.6928066607647652	-0.16124934574364913	0.8858314550339653	0.9025978590381477	0.31919524748779843	0.139505916349103	-1.3045159742275145	-2.1629460150864253	-1.832256899868459	-0.7337231236850565	-1.2136004801791513	-1.8441325770488002	0.3028674911030145	-0.5869601208599425	-0.6745	-0.05511880475300348	2.3127627008109335	4.035777161374636	2.517861630312139	4.01238142549693	4.058287525850157	5.378634544401306	3.7834854965899396
chr16	-1.2128701734297185	-1.0445566946823777	0.7912142728069657	0.41901450923365907	-0.6010689069577101	-0.04619817043655	-0.027469182949769425	0.40031206457011925	-0.4064769004007423	-0.1204608303300324	-0.4849256257316616	0.9908152648211922	0.6617122204707383	0.060156554212827285	0.005098982411947439	0.6926464258255879	-1.5754374335742594	0.9927475284526704	-0.1455178186910634	-0.005098982411935947	-0.7733900210303687	0.5882111989306588	-2.4953271813290607	-0.05014919981220753	-0.10440781505792723	0.29250791998461634	-0.9218121332210207	-1.3608886253820227	-0.24967499161953538	0.27673487511561373	0.6202551588450881	0.13172643172774529	0.24655915270012893	-0.31138896210928363	0.17872270716114846	0.5191025142038493	-0.9355073368967493	-0.6745	0.012089185777575413	0.8405218537444938	-0.17976158935939954	-1.0592131007770242	0.7856007973366753	0.9860690695571905	0.4678159211776268	-1.1398319000081814	-2.240067019881985	-2.08299142304036	0.3015565891788651	-2.084770595593143	-1.3040966489435626	-0.7143255815906712	-0.9075608024589956	-0.4181128336689048	0.04072486870530629	7.980401026587998	10.205158399282825	8.591907718076886	11.497799474372972	11.058768389637043	15.066945940053346	11.746532500711675
chr17	-2.81083848291745	1.7189400197629614	0.08575495799730873	-0.07126910886692836	-0.1060266842990888	-0.047432079226126474	-0.08536804034577652	0.4071200952776652	-0.006420017196888092	-0.24355411838345203	-0.07246843455126188	1.481916138825184	1.5990428559304803	0.23986044502680196	0.006420017196899353	-0.3583553984754066	-1.4482180198012362	0.26238786803523173	-0.17653514214986119	0.29886102517047114	-2.8182047489931272	0.6941220624841401	-4.649210974556589	0.3470432648660463	0.2737107195867373	0.5397847969465898	1.0640940645133652	-1.2441452493068461	0.30523350223292156	0.03749390550097649	0.6745	1.3065625832987866	0.34214093499154574	0.1396886057951393	-0.06430685828091412	-0.3677327910644782	-0.18367884289141878	-0.07595131170547946	-0.3924331923800489	-0.46689431335879494	0.05751850472991241	0.722275487255152	1.5591751418419173	-0.061245823500651615	0.22738171019419634	-2.4461829017748773	-5.04942405815909	-4.277377671332703	-2.4380199901533253	-4.053400241863227	-4.476350380101531	-3.196919816627932	-2.928394629284887	-1.6207786813428333	-1.3391353679551679	7.906375214812847	10.659234561101009	8.1454193883	11.525035602304355	11.562582685842996	15.676369925125845	13.03501322352264
chr18	-0.10483616419290848	-1.681740651226954	-0.49794419307089066	-0.5455348305854089	0.00551258523465006	0.22755300200022327	0.03658619784438571	-1.6627199932483778	-0.6969773012731616	-0.14319661995366142	-0.542734038159327	-1.4134737346719608	-0.7363545000212726	0.10047131319416377	-0.14015514608828042	0.12489949438630343	-1.8207743461837274	-0.15430122718732536	-0.04705731045448529	-1.4099019409185705	-0.07284587477319615	0.10626628234114911	-0.45996126822362965	-0.18852290946210296	-0.27015138360633206	0.2646891540708069	-0.6745	-0.000813604453252873	-0.3672180405894832	-0.7995297469540794	-0.15191583964395614	-1.1324972875111314	-0.42965559047182633	-0.23204078432583047	0.000813604453252873	0.14679857524813053	0.4407944513091113	0.21206935333895643	0.21819159378870706	0.44484306490242187	-0.8328705495805135	-0.7929704423463365	-0.9812160359614741	0.30803277612274876	-1.2429758701858273	28.135010351393593	6.900940702038921	6.4693868205552985	12.391420869967792	7.226175288537	5.272327856749155	7.45452810712218	18.534468015279813	14.146065268941685	13.851890875557599	56.248516652373254	71.6879393304349	65.07452837230854	88.44635059550106	79.25700161325463	112.31849910992852	97.15926398684822
chr19	-0.8362809201207453	0.6861372708328263	0.8462835521596195	0.645524972854668	-0.39274854538446696	-0.07429647382712107	-0.01316367202912633	1.56292655731409	1.1030638735431713	-0.07512922201116616	-0.4712000772533699	1.0978860547612836	0.0750520445170854	-0.4884681266699512	1.087507956750792	0.337690046877534	-0.836725176674433	0.6757338077410157	-0.25021217324411255	0.09803130147552139	-0.3678537003463817	0.5108990225186549	-1.9405486021825036	-0.29589550979863877	-0.45536693114094157	0.9091933702754874	-0.46646489934198965	-0.5860627079064057	-0.012203512853554893	0.07057457785162446	1.0188428811832329	0.017125970645906367	-0.8340223300920562	-0.4485266641898695	0.160579692820918	0.3731452148199556	0.012203512853550565	-0.5982601261565927	0.05051844088320917	0.5848257060867899	-0.16925349496473294	-1.2991203295571578	0.3639192861937074	0.8506302787285873	0.301789033749928	-0.7621452279651981	-2.1995148066511208	-1.9814893221991436	-0.6790708570083644	-2.471657637866966	-1.5839801909176328	-2.0848208746871726	-1.009327465944514	-0.6487619337119968	-0.6745	6.188342764009638	7.862463746748267	6.585953736888148	8.7340605848463	8.57349630989912	11.680265491924434	9.911046684206418
chr20	-1.4330676302215342	-0.049271083571541925	-0.18037825018782933	-0.5709781201258325	0.21098725492363007	0.7745315782462792	-0.26152788655116177	-0.07356070468493062	-0.6844911178795636	0.4296055951872357	-0.7082817518639278	1.1046969408316498	0.7661307804681867	0.8428358907015057	-0.8168324498778777	-0.11677194321793931	-1.2255310843466212	0.544486880667628	-0.28315351132206346	0.9574891919443207	-1.2396647194292185	1.048173520216544	-3.401686301991207	-0.12826847229490135	1.3414926954190822	0.45232027591426377	-0.3772369597246608	-0.6297730342308026	-0.1806525890998762	-0.2695863917038322	0.6279888865475226	0.6745	0.5996140905676153	-0.4911309304443605	0.4018135712659233	0.43935439820472	-0.1790472494547114	0.049271083571541925	0.07494727170493655	-0.1576059792087668	0.521981085062141	0.8167442965401189	1.3749227961917192	0.5042024008340618	0.32475308839742256	-0.7757812757855038	-2.2213827151661034	-0.8463117689415881	-0.25891536050162123	-2.3991489953428795	-2.1290331758098238	-0.4449708160971306	-1.3733880005639034	-0.6872637658877611	0.37893853164142577	6.345352679836069	8.438096012703506	6.622893713304717	9.179411107700536	9.136062030341693	12.604139171978233	9.34409251329648
chr21	-0.4178710110392753	-0.7807352788964865	0.6922135526890776	0.4348072300542668	0.04824021876398408	-0.8856527082645533	-0.9162233669835987	0.14470266635800264	-0.8540484244655249	-0.5189640744750647	-0.9992828716983908	-0.7469170653908728	0.23926201462095203	-1.402825233824879	0.1060505100422889	0.8134878215074232	-1.1816417496702436	0.027008260074597317	-0.12547920758204043	-0.6629646280717505	0.6785174823719071	-1.2880772983824786	-0.9199722833699994	-1.3207674762472168	0.12326298262128921	1.4057801764995925	-0.6157398252231626	1.7481032669378438	0.04530781368419861	1.1217858357964143	-0.027008260074581146	-0.9343697823836214	-1.477212093477765	-0.30320728699766	-0.03087948204684717	-0.2005385372017981	-0.4104480889964416	0.4341011955064457	-0.1394698456599487	-0.28931672775524103	0.9306913826150851	-1.6401698384541943	-0.2715371639939613	0.47156673829355394	-0.8655810432495272	0.23941118251527918	0.4309609248017895	-0.5745605507829324	-0.09823075067006841	0.6745	0.35870887968434795	1.5169496268056966	-1.16969231473303	0.6004139875554081	0.36469758228344673	26.912436525573213	20.948727793607546	23.621304517714954	11.654396469229447	17.323060198899306	1.0096311396701207	5.829465668321173
chr22	-1.6782771623922081	-0.12157355755348151	0.5602354354838011	0.2948635613083146	0.22680526529230327	-0.04447892846751172	-0.7022013280615003	-0.45962408716213077	-0.2334767705360322	-0.577231395462942	0.16946184168330725	0.6086074312808049	1.478323402262643	0.02482932524363043	0.1378428919351312	-1.611723476877666	-1.6093291343854634	0.46598527523003674	-0.16202819501089713	0.033974639035503774	-2.264303220456036	0.6740323131258433	-3.5744077754841572	0.3867218100181506	0.4712754450052089	-0.07435970197448499	1.080726017280864	-1.3163926486393336	0.24946042976661786	0.2926465294464629	0.2325569391964304	0.9854961350678062	1.0387526248698136	-0.02482932524363043	-0.6745	-0.48427365004725065	-0.4556374238052799	0.07074620078631924	-0.6979456343280867	-1.2364714516352464	-0.4264805658528096	0.3830907690521985	0.8431073632415468	0.4726664636457069	0.04444273512166755	-1.9152398906020016	-4.061902620829294	-2.7880648384667275	-1.833282766695734	-2.8706895597725173	-3.525646765410579	-1.935894036810897	-1.6720001342277429	-1.4513561134506083	-0.20766707197655912	5.491250574049295	7.1328218513538255	5.637420990256013	8.168382824778323	7.922119983440292	11.446699877516691	9.158673484868768
